Gene,Uniprot_ID,DIP_ID,Degree_Centrality,Betweenness_Centrality
CNOT6L,Q96LI5,DIP-46837N,0.0006122448979591836,3.558665842930435e-07
SOX2,P48431,DIP-59913N,0.0006122448979591836,9.247301900063953e-05
USP11,P51784,DIP-27567N,0.0006122448979591836,0.000223280230593329
UBE4B,O95155,DIP-40309N,0.0006122448979591836,5.403152351785619e-05
PRKD1,Q15139,DIP-38481N,0.0006122448979591836,0.001003453432812194
CRYAA,P02489,DIP-41265N,0.0006122448979591836,0.0
CCNF,P41002,DIP-44939N,0.0006122448979591836,6.861915837875937e-05
MED12,Q93074,DIP-31459N,0.0006122448979591836,5.3278176941173946e-05
NFIC,P08651,DIP-44692N,0.0006122448979591836,0.0
PTGS2,P35354,DIP-28131N,0.0006122448979591836,0.0
BST2,Q10589,DIP-53216N,0.0006122448979591836,0.0
KNL1,Q8NG31,DIP-36474N,0.0006122448979591836,0.0013375472801188362
RFC4,P35249,DIP-24267N,0.0006122448979591836,0.0013373824728911772
PSAP,P07602,DIP-29803N,0.0006122448979591836,0.0
GABARAPL2,P60520,DIP-35051N,0.0006122448979591836,0.00030540949522637437
MEF2A,Q02078,DIP-40711N,0.0006122448979591836,1.987377382605896e-06
POLQ,O75417,DIP-61500N,0.0006122448979591836,0.0
WDR77,Q9BQA1,DIP-38172N,0.0006122448979591836,0.00024330496242792505
CCR10,P46092,DIP-5873N,0.0006122448979591836,0.0006691078145893997
HSP90B1,P14625,DIP-36060N,0.0006122448979591836,0.0014370336099009918
CFLAR,O15519,DIP-27629N,0.0006122448979591836,6.494071246745748e-05
CDK3,Q00526,DIP-686N,0.0006122448979591836,2.612195394912203e-05
ARAF,P10398,DIP-31374N,0.0006122448979591836,0.0
EDNRA,P25101,DIP-48718N,0.0006122448979591836,1.9350011943691288e-05
PARK7,Q99497,DIP-35515N,0.0006122448979591836,0.0
BRK1,Q8WUW1,DIP-41554N,0.0006122448979591836,0.0001329438127943345
Tnip1,Q9WUU8,DIP-59199N,0.0006122448979591836,0.0007791951498395954
SNRPB,P14678,DIP-31239N,0.0006122448979591836,0.0006178434035000711
CCL20,P78556,DIP-5864N,0.0006122448979591836,0.0003991428920289272
TOM1,O60784,DIP-30844N,0.0006122448979591836,0.001628332704961693
PRPF8,Q6P2Q9,DIP-29614N,0.0006122448979591836,0.0020054904999354303
GRIN2A,Q12879,DIP-40798N,0.0006122448979591836,0.0014342673120055752
ipgB2,Q6XW05,DIP-48541N,0.0006122448979591836,0.0003984905682320186
SETD1A,O15047,DIP-33494N,0.0006122448979591836,1.820526174476575e-05
CADM1,Q9BY67,DIP-57599N,0.0006122448979591836,0.0
AKAP8,O43823,DIP-38194N,0.0006122448979591836,3.809809144545795e-06
RAD51AP1,Q96B01,DIP-35257N,0.0006122448979591836,2.2294757575701326e-05
DHX9,Q08211,DIP-31504N,0.0006122448979591836,0.00035831620220340595
RANBP2,P49792,DIP-37654N,0.0006122448979591836,0.0005588449933707529
HFE,Q30201,DIP-2737N,0.0006122448979591836,0.006424744060381357
RACK1,P63244,DIP-46736N,0.0006122448979591836,0.0
NS,P03495,DIP-46282N,0.0006122448979591836,0.0006691078145893997
NCR3,O14931,DIP-59939N,0.0006122448979591836,0.0
fbxo43,Q8AXF4,DIP-46217N,0.0006122448979591836,0.0006317470910215103
SEM1,P60896,DIP-31023N,0.0006122448979591836,0.0006690244989606373
SEPT6,Q14141,DIP-38218N,0.0006122448979591836,0.0
ITGA5,P08648,DIP-40037N,0.0006122448979591836,0.0005136489580204036
Pacsin1,Q61644,DIP-53108N,0.0006122448979591836,0.0004271023770214394
HMGB1,P09429,DIP-24195N,0.0006122448979591836,0.0009081591913856918
Arrb2,P29067,DIP-40507N,0.0006122448979591836,0.0023488107653286514
Shank3,Q4ACU6,DIP-32262N,0.0006122448979591836,0.0006691078145893998
GNG3,P63214,DIP-587N,0.0006122448979591836,2.9453174467724285e-05
TNFSF18,Q9UNG2,DIP-29882N,0.0006122448979591836,0.0
MASP1,P48740,DIP-61382N,0.0006122448979591836,0.0
TARBP2,Q15633,DIP-29665N,0.0006122448979591836,8.200724016887497e-05
FLNC,Q14315,DIP-33398N,0.0006122448979591836,0.0
CPSF3,Q9UKF6,DIP-42501N,0.0006122448979591836,0.00036177728899275445
ANK2,Q01484,DIP-37425N,0.0006122448979591836,1.666312575244427e-07
GTF2E1,P29083,DIP-717N,0.0006122448979591836,3.0869175355810044e-05
FEN1,P39748,DIP-24216N,0.0006122448979591836,0.00040754485918588083
Fstl1,Q62356,DIP-56414N,0.0006122448979591836,0.0032783866821761245
CCR7,P32248,DIP-5855N,0.0006122448979591836,0.0014256170764332706
TIPIN,Q9BVW5,DIP-53658N,0.0006122448979591836,0.0003375682330393333
SSU72,Q9NP77,DIP-53666N,0.0006122448979591836,0.0006691078145893997
KTN1,Q86UP2,DIP-27585N,0.0006122448979591836,0.0011475075767981037
CCAR2,Q8N163,DIP-38122N,0.0006122448979591836,0.0008089567578082512
ACE2,Q9BYF1,DIP-44689N,0.0006122448979591836,2.499468862866641e-07
RIPK2,O43353,DIP-27518N,0.0006122448979591836,0.00033931119663526516
APOBEC3A,P31941,DIP-61365N,0.0006122448979591836,0.0
TNFRSF18,Q9Y5U5,DIP-29883N,0.0006122448979591836,0.0
NUDT21,O43809,DIP-42502N,0.0006122448979591836,0.0
CCR4,P51679,DIP-5848N,0.0006122448979591836,0.0008573671885493783
APLP1,P51693,DIP-30846N,0.0006122448979591836,0.0
NFE4,Q86UQ8,DIP-48507N,0.0006122448979591836,0.000523157029821677
PCGF3,Q3KNV8,DIP-52782N,0.0006122448979591836,0.0005170131313904294
NTSR1,P30989,DIP-60977N,0.0006122448979591836,0.0
PDE6D,O43924,DIP-36660N,0.0006122448979591836,0.00039162449940278077
CEP131,Q9UPN4,DIP-56658N,0.0006122448979591836,0.0007960113494507991
ATG14,Q6ZNE5,DIP-48651N,0.0006122448979591836,8.089608638949005e-07
TNRC6A,Q8NDV7,DIP-54489N,0.0006122448979591836,0.0
INSIG1,O15503,DIP-61157N,0.0006122448979591836,0.001337632419777464
GNG5,P63217,DIP-324N,0.0006122448979591836,2.9453174467724285e-05
Cttn,Q60598,DIP-31562N,0.0006122448979591836,0.0018894259860908168
IL18,Q14116,DIP-3785N,0.0006122448979591836,2.499468862866641e-07
TAF13,Q15543,DIP-900N,0.0006122448979591836,0.0
SPTSSA,Q969W0,DIP-60754N,0.0006122448979591836,2.7771876254073785e-08
GARS,P41250,DIP-50471N,0.0006122448979591836,0.0
Pip4k2a,O70172,DIP-49438N,0.0006122448979591836,0.000334595565109081
Lrp6,O88572,DIP-46460N,0.0006122448979591836,0.00030700633434308275
TDG,Q13569,DIP-32709N,0.0006122448979591836,0.0
CCT4,P50991,DIP-32971N,0.0006122448979591836,0.0
TFB1,P32776,DIP-1702N,0.0006122448979591836,0.000250687865763761
OSM,P13725,DIP-5785N,0.0006122448979591836,0.0016713115129701605
SNUPN,O95149,DIP-48513N,0.0006122448979591836,0.0003268505257892301
HCN4,Q9Y3Q4,DIP-52325N,0.0006122448979591836,0.0
NR2C2,P49116,DIP-5999N,0.0006122448979591836,0.00033436274892366315
FYCO1,Q9BQS8,DIP-60600N,0.0006122448979591836,0.0016716447754852092
CDCA5,Q96FF9,DIP-47377N,0.0006122448979591836,0.0005112771134931172
NCBP2,P52298,DIP-33246N,0.0006122448979591836,0.00026270035130472467
PAFAH1B1,P43034,DIP-35691N,0.0006122448979591836,0.000334595565109081
CFTR,P13569,DIP-32788N,0.0006122448979591836,0.0010032868015546696
Slc5a7,Q8BGY9,DIP-46467N,0.0006122448979591836,0.0005018100320348592
ITPK1,Q13572,DIP-60016N,0.0006122448979591836,0.000680511978097254
F2RL2,O00254,DIP-44337N,0.0006122448979591836,0.0
POLR2H,P52434,DIP-27556N,0.0006122448979591836,0.0009361457842568573
DNMT3L,Q9UJW3,DIP-35238N,0.0006122448979591836,0.0002607974560970833
SNAP25,P60880,DIP-34554N,0.0006122448979591836,0.0006691078145893997
LATS2,Q9NRM7,DIP-43883N,0.0006122448979591836,0.0029564675920571953
FAM175A,Q6UWZ7,DIP-29615N,0.0006122448979591836,3.2820671565162076e-05
MED14,O60244,DIP-31460N,0.0006122448979591836,2.72380570636593e-06
Tln1,P26039,DIP-647N,0.0006122448979591836,0.00048755101235589975
Bid,P70444,DIP-29808N,0.0006122448979591836,3.8947320566643127e-07
RPS20,P60866,DIP-31245N,0.0006122448979591836,0.0
TPP2,P29144,DIP-50761N,0.0006122448979591836,0.0
RIN1,Q13671,DIP-117N,0.0006122448979591836,0.0006503835469336555
rev,P04618,DIP-61717N,0.0006122448979591836,0.00039557696385377335
CEP170,Q5SW79,DIP-37594N,0.0006122448979591836,0.0008780947254008092
OS9,Q13438,DIP-37493N,0.0006122448979591836,0.0003305415711884988
IFNG,P01579,DIP-483N,0.0006122448979591836,0.0020054904999354307
WNT3A,P56704,DIP-58592N,0.0006122448979591836,0.0007932086102379364
SF3B3,Q15393,DIP-28152N,0.0006122448979591836,0.003018049345414607
CCND3,P30281,DIP-31734N,0.0006122448979591836,2.2982231106713242e-05
PPIE,Q9UNP9,DIP-34757N,0.0006122448979591836,0.0005795318823013552
RFWD3,Q6PCD5,DIP-52688N,0.0006122448979591836,0.0
TGM2,P21980,DIP-33557N,0.0006122448979591836,0.0017246157761341267
PUF60,Q9UHX1,DIP-34636N,0.0006122448979591836,0.00037720041399519794
H2AFZ,P0C0S5,DIP-38593N,0.0006122448979591836,6.203278683103845e-05
HLA-G,P17693,DIP-46121N,0.0006122448979591836,0.0
SPTLC2,O15270,DIP-34604N,0.0006122448979591836,2.7771876254073785e-08
SRSF1,Q07955,DIP-2155N,0.0006122448979591836,0.000819658478777717
DKK1,O94907,DIP-46461N,0.0006122448979591836,9.722136638246223e-05
INPPL1,O15357,DIP-39733N,0.0006122448979591836,0.000334595565109081
TSNAX,Q99598,DIP-29463N,0.0006122448979591836,0.0008120299623017191
lef,P15917,DIP-29871N,0.0006122448979591836,0.00015777057374572365
CDC6,Q99741,DIP-28154N,0.0006122448979591836,0.0003366235516570117
VPS4B,O75351,DIP-53790N,0.0006122448979591836,0.00012774149331247335
SIRT7,Q9NRC8,DIP-59906N,0.0006122448979591836,0.00025555026003925505
RPL5,P46777,DIP-31152N,0.0006122448979591836,0.0005294727378490599
KDM6B,O15054,DIP-59912N,0.0006122448979591836,1.4385704372890147e-05
CNTN1,Q12860,DIP-59714N,0.0006122448979591836,4.1657814381110676e-07
EXOSC5,Q9NQT4,DIP-29846N,0.0006122448979591836,0.00023744890223033858
FOXO1,Q12778,DIP-35654N,0.0006122448979591836,0.0010747311478350493
Bhlhe41,Q99PV5,DIP-57696N,0.0006122448979591836,0.0002282485809074584
IGF2,P01344,DIP-29508N,0.0006122448979591836,0.00033463722292346207
Ajuba,Q91XC0,DIP-38451N,0.0006122448979591836,0.0005991411914891229
PSMD7,P51665,DIP-27572N,0.0006122448979591836,0.0029077569232996356
Acvr2a,P27038,DIP-5825N,0.0006122448979591836,0.0003351968262299817
MIF,P14174,DIP-31137N,0.0006122448979591836,0.0
Eps8,Q08509,DIP-32858N,0.0006122448979591836,0.0008116484721193732
NOD1,Q9Y239,DIP-41064N,0.0006122448979591836,0.0005970910627218326
IL1B,P01584,DIP-474N,0.0006122448979591836,0.0005480693344151123
Atg16l1,Q8C0J2,DIP-31966N,0.0006122448979591836,3.686858327900206e-06
CHMP1A,Q9HD42,DIP-50647N,0.0006122448979591836,0.0006556113829291526
LMNA,P02545,DIP-32948N,0.0006122448979591836,0.0006305743054428642
EMD,P50402,DIP-34638N,0.0006122448979591836,0.00021914841939073336
Mdm2,P23804,DIP-24196N,0.0006122448979591836,6.600560162610377e-05
Ncor1,Q60974,DIP-32548N,0.0006122448979591836,9.888575868247386e-05
STRIP2,Q9ULQ0,DIP-51635N,0.0006122448979591836,0.00033511608411164565
VPS26A,O75436,DIP-29075N,0.0006122448979591836,4.165781438111068e-08
FYN,P06241,DIP-33876N,0.0006122448979591836,0.0006535108932871362
USH1G,Q495M9,DIP-41617N,0.0006122448979591836,0.0
ISY1,Q9ULR0,DIP-56636N,0.0006122448979591836,0.001775692049470569
OTUD3,Q5T2D3,DIP-61702N,0.0006122448979591836,0.0
TNFSF10,P50591,DIP-6230N,0.0006122448979591836,0.000334595565109081
PPIA,P62937,DIP-6080N,0.0006122448979591836,0.0006182884945613366
NSMAF,Q92636,DIP-44106N,0.0006122448979591836,0.000334595565109081
CCR8,P51685,DIP-5836N,0.0006122448979591836,6.476062144855658e-05
TNFAIP3,P21580,DIP-33804N,0.0006122448979591836,0.0005240603622243754
CASKIN1,Q8WXD9,DIP-34890N,0.0006122448979591836,0.0
YES1,P07947,DIP-33849N,0.0006122448979591836,0.0004852952715795509
MAP2K1,Q02750,DIP-201N,0.0006122448979591836,0.00018083251880596923
vpr,Q72500,DIP-60886N,0.0006122448979591836,3.7084356041577634e-07
CNOT8,Q9UFF9,DIP-29084N,0.0006122448979591836,0.001003453432812194
ALYREF,Q86V81,DIP-32711N,0.0006122448979591836,0.0006691078145893996
SAV1,Q9H4B6,DIP-36127N,0.0006122448979591836,0.0
TTC8,Q8TAM2,DIP-60359N,0.0006122448979591836,0.0
ORC4,O43929,DIP-29690N,0.0006122448979591836,0.0001071405342115851
CHAF1A,Q13111,DIP-31135N,0.0006122448979591836,5.2907257829050206e-06
PBRM1,Q86U86,DIP-33045N,0.0006122448979591836,7.24155593867491e-05
DAAM1,Q9Y4D1,DIP-29641N,0.0006122448979591836,0.0
PSMC2,P35998,DIP-27554N,0.0006122448979591836,0.00018056446075188863
FOXRED2,Q8IWF2,DIP-48946N,0.0006122448979591836,0.00033459556510908087
EWSR1,Q01844,DIP-34449N,0.0006122448979591836,2.2352395972257383e-05
SNTB1,Q13884,DIP-466N,0.0006122448979591836,0.000334220644779651
EXOSC3,Q9NQT5,DIP-29847N,0.0006122448979591836,0.00023744890223033858
THBS1,P07996,DIP-1037N,0.00040816326530612246,0.000334595565109081
TNFSF15,O95150,DIP-59562N,0.00040816326530612246,0.000334595565109081
FKBP1B,P68106,DIP-48796N,0.00040816326530612246,0.000334595565109081
GLTP,Q9NZD2,DIP-59418N,0.00040816326530612246,0.0
EIF1AX,P47813,DIP-40995N,0.00040816326530612246,0.0
PELI1,Q96FA3,DIP-32488N,0.00040816326530612246,0.00010233670935115237
CCDC14,Q49A88,DIP-47727N,0.00040816326530612246,5.932426161322201e-05
REG3A,Q06141,DIP-60688N,0.00040816326530612246,0.0
RGS4,P49798,DIP-59092N,0.00040816326530612246,0.00033459556510908087
Npr3,P70180,DIP-46248N,0.00040816326530612246,4.1751544463468174e-05
CPSF6,Q16630,DIP-34501N,0.00040816326530612246,0.0003345955651090809
VBP1,P61758,DIP-46479N,0.00040816326530612246,1.5454702799978903e-05
CACNA1A,P27884,DIP-29591N,0.00040816326530612246,0.0003511137815199351
IL10,P22301,DIP-3511N,0.00040816326530612246,6.248672157166602e-07
NRF1,Q16656,DIP-56958N,0.00040816326530612246,0.00036416912577125557
ADGRB3,O60242,DIP-56121N,0.00040816326530612246,8.331562876222136e-08
B4GAT1,O43505,DIP-48921N,0.00040816326530612246,8.331562876222136e-08
SMARCD1,Q96GM5,DIP-33390N,0.00040816326530612246,0.0
SPP1,P10451,DIP-49933N,0.00040816326530612246,0.0
Rab27a,Q9ERI2,DIP-31054N,0.00040816326530612246,8.331562876222136e-08
IRAK2,O43187,DIP-31800N,0.00040816326530612246,0.0
ARHGDIB,P52566,DIP-40959N,0.00040816326530612246,6.778482033818587e-06
USP2,O75604,DIP-29134N,0.00040816326530612246,0.0006690244989606375
WTAP,Q15007,DIP-57185N,0.00040816326530612246,0.0
CCL17,Q92583,DIP-5842N,0.00040816326530612246,0.00019248986477140269
ELAVL1,Q15717,DIP-31291N,0.00040816326530612246,0.0005588011850370975
FMR1,Q06787,DIP-29509N,0.00040816326530612246,0.0
BAG1,Q99933,DIP-3341N,0.00040816326530612246,0.00036710231998072774
SEC22B,O75396,DIP-50458N,0.00040816326530612246,8.331562876222136e-08
SMO,Q99835,DIP-34574N,0.00040816326530612246,0.0003345955651090809
NAA60,Q9H7X0,DIP-62077N,0.00040816326530612246,0.0
ZFP36,P26651,DIP-29845N,0.00040816326530612246,0.00012715874860366294
Irs2,P81122,DIP-39500N,0.00040816326530612246,0.0001302211889423725
RND1,Q92730,DIP-36741N,0.00040816326530612246,1.666312575244427e-07
Casp12,Q920D5,DIP-29839N,0.00040816326530612246,0.0003345955651090809
GTF2E2,P29084,DIP-716N,0.00040816326530612246,2.7771876254073785e-08
TGFB2,P61812,DIP-5936N,0.00040816326530612246,0.00011046263780058577
PAN2,Q504Q3,DIP-50708N,0.00040816326530612246,0.000334595565109081
Cul1,Q9WTX6,DIP-39799N,0.00040816326530612246,0.0
MED13,Q9UHV7,DIP-31468N,0.00040816326530612246,0.0
NOS1,P29475,DIP-40999N,0.00040816326530612246,0.0017607983967983252
SLC31A1,O15431,DIP-48727N,0.00040816326530612246,0.0
Pth1r,P25961,DIP-46025N,0.00040816326530612246,0.0
PER1,O15534,DIP-56603N,0.00040816326530612246,0.00019485646665479798
Necap1,Q9CR95,DIP-44062N,0.00040816326530612246,0.0003345955651090809
US3(L),Q5PP90,DIP-48878N,0.00040816326530612246,0.0006690244989606375
COIL,P38432,DIP-38503N,0.00040816326530612246,0.0
ITK,Q08881,DIP-29974N,0.00040816326530612246,0.0003345955651090809
BORA,Q6PGQ7,DIP-53424N,0.00040816326530612246,0.0
PPP1R12A,O14974,DIP-33186N,0.00040816326530612246,0.0003345955651090809
SNRPG,P62308,DIP-34627N,0.00040816326530612246,1.398512339937287e-07
PDS5B,Q9NTI5,DIP-35420N,0.00040816326530612246,0.0
RAB38,P57729,DIP-60520N,0.00040816326530612246,0.0010032868015546696
NASP,P49321,DIP-47269N,0.00040816326530612246,0.0009727753248956687
RNF146,Q9NTX7,DIP-52730N,0.00040816326530612246,0.000334595565109081
G3BP2,Q9UN86,DIP-50299N,0.00040816326530612246,0.00033459556510908103
ACT1,P60010,DIP-310N,0.00040816326530612246,1.3827719990530806e-05
NUP98,P52948,DIP-32484N,0.00040816326530612246,0.0
CCND2,P30279,DIP-178N,0.00040816326530612246,0.0
PRKCD,Q05655,DIP-29954N,0.00040816326530612246,0.000334595565109081
DGKD,Q16760,DIP-29646N,0.00040816326530612246,0.0
AKT2,P31751,DIP-32583N,0.00040816326530612246,3.983262304514346e-05
Zmynd11,Q8R5C8,DIP-49596N,0.00040816326530612246,8.772919495661907e-07
IL11,P20809,DIP-3775N,0.00040816326530612246,0.0003345955651090809
OR1D2,P34982,DIP-46308N,0.00040816326530612246,0.0
POLR2D,O15514,DIP-32912N,0.00040816326530612246,0.0
NCAM2,O15394,DIP-56211N,0.00040816326530612246,0.0
CDK5R1,Q15078,DIP-24222N,0.00040816326530612246,0.0003152020806391943
ARIH1,Q9Y4X5,DIP-53626N,0.00040816326530612246,0.0
KANK1,Q14678,DIP-56491N,0.00040816326530612246,0.0
Mcf2l,Q64096,DIP-34544N,0.00040816326530612246,6.958860928872852e-05
MAP2K6,P52564,DIP-31346N,0.00040816326530612246,0.0
GNG2,P59768,DIP-33949N,0.00040816326530612246,0.0
GAD2,Q05329,DIP-29293N,0.00040816326530612246,0.0
ZNF655,Q8N720,DIP-34108N,0.00040816326530612246,0.0017824560524551023
PPID,Q08752,DIP-34893N,0.00040816326530612246,3.257217337747156e-05
PTGER4,P35408,DIP-61099N,0.00040816326530612246,0.0
RAB1B,Q9H0U4,DIP-42462N,0.00040816326530612246,0.0016045784596524994
CHRM2,P08172,DIP-56282N,0.00040816326530612246,3.242019626255697e-06
CXCL9,Q07325,DIP-5892N,0.00040816326530612246,6.207344960359944e-08
Inpp5d,P97573,DIP-42709N,0.00040816326530612246,1.2836758236841041e-05
HBEGF,Q99075,DIP-114N,0.00040816326530612246,0.000334595565109081
Tfap2d,Q91ZK0,DIP-46108N,0.00040816326530612246,0.0
Ca-P60A,P22700,DIP-20129N,0.00040816326530612246,8.331562876222136e-08
ntrk1,Q91407,DIP-451N,0.00040816326530612246,6.604041585307523e-05
MYRF,Q9Y2G1,DIP-60483N,0.00040816326530612246,0.0
FECH,P22830,DIP-39632N,0.00040816326530612246,0.0
x,Q9QMH9,DIP-48758N,0.00040816326530612246,0.0
Vav1,P27870,DIP-31010N,0.00040816326530612246,0.0013373824728911772
OLR1,P78380,DIP-42040N,0.00040816326530612246,0.0
NCOA4,Q13772,DIP-5957N,0.00040816326530612246,0.000334595565109081
RQCD1,Q92600,DIP-46840N,0.00040816326530612246,0.0
botA,P10845,DIP-42781N,0.00040816326530612246,0.000334595565109081
Was,P70315,DIP-36426N,0.00040816326530612246,4.77389551348464e-05
Bak1,O08734,DIP-29807N,0.00040816326530612246,3.701972708928576e-06
Rev1,Q920Q2,DIP-41772N,0.00040816326530612246,0.0
NPR1,P16066,DIP-46246N,0.00040816326530612246,4.1751544463468174e-05
COPS7B,Q9H9Q2,DIP-53525N,0.00040816326530612246,0.0
CCL21,O00585,DIP-5854N,0.00040816326530612246,0.0003941566316350662
PIP5K1A,Q99755,DIP-60649N,0.00040816326530612246,0.000334595565109081
ipaH9.8,Q8VSC3,DIP-46341N,0.00040816326530612246,0.0
KIAA0753,Q2KHM9,DIP-61716N,0.00040816326530612246,2.193117275399268e-05
SRF,P11831,DIP-49N,0.00040816326530612246,0.00014998579253489765
SPI,F4HZB2,DIP-61571N,0.00040816326530612246,0.0
NELFE,P18615,DIP-32669N,0.00040816326530612246,0.0006741694961046628
DISC1,Q9NRI5,DIP-33828N,0.00040816326530612246,0.0
SUPT6H,Q7KZ85,DIP-42615N,0.00040816326530612246,0.0002431533511479256
NCAM1,P13591,DIP-59530N,0.00040816326530612246,4.165781438111068e-08
SIGMAR1,Q99720,DIP-61974N,0.00040816326530612246,0.0
ATN1,P54259,DIP-29423N,0.00040816326530612246,0.0
TLE1,Q04724,DIP-36665N,0.00040816326530612246,0.0
WDR48,Q8TAF3,DIP-50841N,0.00040816326530612246,8.331562876222136e-08
Cldn10,Q9Z0S6,DIP-48954N,0.00040816326530612246,0.0
KCNN2,Q9H2S1,DIP-48997N,0.00040816326530612246,0.00033006317893640737
EZR,P15311,DIP-38868N,0.00040816326530612246,1.666312575244427e-07
ESCO1,Q5FWF5,DIP-56674N,0.00040816326530612246,0.0
Acvr2b,P27040,DIP-5799N,0.00040816326530612246,7.748353474886585e-07
ETV6,P41212,DIP-17028N,0.00040816326530612246,0.0
LAMTOR4,Q0VGL1,DIP-61481N,0.00040816326530612246,0.0
PDPK1,O15530,DIP-38372N,0.00040816326530612246,9.212476291713061e-05
SARS,P49591,DIP-38215N,0.00040816326530612246,0.0
SSR2,P43308,DIP-60652N,0.00040816326530612246,0.0
OLFM4,Q6UX06,DIP-59533N,0.00040816326530612246,1.0499461616099319e-06
PTPN1,P18031,DIP-38014N,0.00040816326530612246,0.00028268490757777975
SLBP,Q14493,DIP-57045N,0.00040816326530612246,0.0003345955651090809
GBA,P04062,DIP-38645N,0.00040816326530612246,0.0009245439644866005
CTSB,P07858,DIP-42785N,0.00040816326530612246,0.0006690244989606375
ZBTB2,Q8N680,DIP-53681N,0.00040816326530612246,0.0
BIRC3,Q13489,DIP-33720N,0.00040816326530612246,0.0
SAR1A,Q9NR31,DIP-59790N,0.00040816326530612246,0.0006690244989606375
LCN2,P80188,DIP-29952N,0.00040816326530612246,0.000334595565109081
Rassf5,Q5EBH1,DIP-29107N,0.00040816326530612246,0.00018601222212246598
YAF2,Q8IY57,DIP-44919N,0.00040816326530612246,0.0
STAT4,Q14765,DIP-39854N,0.00040816326530612246,0.0
GFI1,Q99684,DIP-38452N,0.00040816326530612246,0.00010248333027803662
PNRC2,Q9NPJ4,DIP-41328N,0.00040816326530612246,0.0
Plec,Q9QXS1,DIP-32004N,0.00040816326530612246,0.000334595565109081
CSF3,P09919,DIP-61120N,0.00040816326530612246,0.000334595565109081
FGF7,P21781,DIP-4010N,0.00040816326530612246,0.0
Kdr,P35918,DIP-215N,0.00040816326530612246,0.001916419106561303
Vps29,Q9QZ88,DIP-60495N,0.00040816326530612246,0.0
PC,P11498,DIP-46372N,0.00040816326530612246,0.0
ADAMTS13,Q76LX8,DIP-36050N,0.00040816326530612246,0.0
POLR1B,Q9H9Y6,DIP-27538N,0.00040816326530612246,5.859862782961585e-05
Wasf1,Q5BJU7,DIP-42570N,0.00040816326530612246,1.2836758236841041e-05
CDK19,Q9BWU1,DIP-29013N,0.00040816326530612246,1.9725516852678733e-05
Eed,Q921E6,DIP-29523N,0.00040816326530612246,4.338550747190374e-06
TEN1,Q86WV5,DIP-56901N,0.00040816326530612246,0.0
SLC15A4,Q8N697,DIP-60839N,0.00040816326530612246,0.0
THRB,P10828,DIP-5991N,0.00040816326530612246,4.342675986493619e-05
LMNB2,Q03252,DIP-57724N,0.00040816326530612246,0.0
Tgfbr1,Q64729,DIP-42262N,0.00040816326530612246,0.0013855673922524125
CX3CL1,P78423,DIP-5878N,0.00040816326530612246,8.331562876222136e-08
HERC2,O95714,DIP-37632N,0.00040816326530612246,5.327601650882954e-07
ACTR5,Q9H9F9,DIP-34297N,0.00040816326530612246,0.0
